"co_code","date","open","high","low","close","mcap","volume"
"5400","2020-01-07","2200.5","2214.6500000000001","2183.8000000000002","2205.8499999999999","827719.78000000003","2429317"
"5400","2020-01-08","2205","2260","2202.0500000000002","2255.25","846256.56000000006","5197454"
"5400","2020-01-09","2248.75","2251.9499999999998","2210","2214.3499999999999","830909.31000000006","3734173"
"5400","2020-01-10","2228","2234","2208","2213.5500000000002","830609.12","1915807"
"5400","2020-01-13","2217.8499999999999","2218.9499999999998","2184.6999999999998","2190.3499999999999","821903.57999999996","2843893"
"5400","2020-01-14","2195","2229.8000000000002","2195","2206.9000000000001","828113.78000000003","2948452"
"5400","2020-01-15","2213","2231","2194.1999999999998","2226.9000000000001","835618.55000000005","2620681"
"5400","2020-01-16","2226.9499999999998","2249","2215","2238.8000000000002","840083.89000000001","3117214"
"5400","2020-01-17","2240.75","2253.5500000000002","2213","2219.0999999999999","832691.68999999994","3281059"
"5400","2020-01-20","2194.9000000000001","2242.1999999999998","2156.1999999999998","2170.3499999999999","814398.81000000006","5817599"
"5400","2020-01-21","2169.9499999999998","2186.5500000000002","2158.0500000000002","2171.0500000000002","814661.47999999998","1902980"
"5400","2020-01-22","2181","2210","2173.6999999999998","2206.9000000000001","828113.78000000003","1773686"
"5400","2020-01-23","2209.8000000000002","2217.75","2183.6999999999998","2190.9499999999998","822128.72999999998","2069866"
"5400","2020-01-24","2190.9499999999998","2190.9499999999998","2170","2183.4000000000001","819295.68000000005","1319430"
"5400","2020-01-27","2189.6999999999998","2193.4499999999998","2165","2169.25","813986.05000000005","1549101"
"5400","2020-01-30","2160","2165","2125","2137.8499999999999","802203.56000000006","2098567"
"5400","2020-01-28","2174","2187.8000000000002","2152","2183.75","819427.01000000001","1743024"
"5400","2020-01-29","2185","2186.9499999999998","2150","2154.5999999999999","808488.81000000006","2306761"
"5400","2020-02-01","2079.5","2180.6999999999998","2063.5999999999999","2164.8499999999999","812335","3319716"
"5400","2020-01-31","2139.4000000000001","2144.3499999999999","2071.5999999999999","2079.0500000000002","780139.54000000004","3287223"
"5400","2020-02-17","2196.9499999999998","2217","2190.1999999999998","2203.25","826744.16000000003","1774724"
"5400","2020-02-04","2129","2136.6999999999998","2086.5999999999999","2107.75","790908.89000000001","3509339"
"5400","2020-02-06","2145","2174.1999999999998","2115.5","2128.3499999999999","798638.80000000005","2640065"
"5400","2020-02-07","2139","2151","2119","2136.5500000000002","801715.75","2083442"
"5400","2020-02-10","2140.9000000000001","2167","2119","2161.9499999999998","811246.81000000006","2383032"
"5400","2020-02-13","2172.9499999999998","2197","2171","2191.9499999999998","822503.96999999997","1645948"
"5400","2020-02-03","2152","2194.6999999999998","2093.1999999999998","2102.5","788938.88","4728073"
"5400","2020-02-05","2115","2156.6999999999998","2104.3000000000002","2146.5500000000002","805468.14000000001","2439322"
"5400","2020-02-11","2163","2174.8000000000002","2147.5999999999999","2153.4000000000001","808038.52000000002","1335820"
"5400","2020-02-12","2151.0999999999999","2185","2150","2170.75","814548.91000000003","1620407"
"5400","2020-02-14","2188","2212","2171","2184.1999999999998","819595.87","1500115"
"5400","2020-02-19","2215.75","2230","2190.5","2196.3499999999999","824155.01000000001","1760463"
"5400","2020-02-18","2199.9499999999998","2221","2186.0500000000002","2215.75","831434.64000000001","2486223"
"5400","2020-02-25","2115.5","2176.6500000000001","2111","2156.1500000000001","809070.43000000005","2674567"
"5400","2020-02-20","2204.5","2214.4000000000001","2151.25","2156.8000000000002","809314.32999999996","2317278"
"5400","2020-02-24","2156","2178.9499999999998","2106.6999999999998","2115.3499999999999","793760.69999999995","3092877"
"5400","2020-02-27","2119.9499999999998","2119.9499999999998","2086.1999999999998","2105.5","790064.59999999998","2349001"
"5400","2020-02-26","2154","2163.9000000000001","2112.9499999999998","2123.5999999999999","796856.42000000004","2686842"
"5400","2020-03-03","2020","2060","2012","2036.2","764060.56999999995","2757585"
"5400","2020-03-02","2035","2053.9499999999998","1985.7","2001.3","750964.75","2667076"
"5400","2020-02-28","2068","2069.5","1990","2000.1500000000001","750533.22999999998","4298076"
"5400","2020-03-23","1620","1750","1617.75","1669.7","626535.67000000004","7003558"
"5400","2020-03-09","2075","2079.9000000000001","1935","1972.3499999999999","740101.59999999998","4940982"
"5400","2020-03-13","1687.9000000000001","1820","1506.05","1806.3","677793.25","8029725"
"5400","2020-03-16","1755","1842.25","1675.8499999999999","1696.4000000000001","636554.54000000004","7844420"
"5400","2020-03-19","1559.7","1685.45","1546.75","1636.3499999999999","614021.46999999997","5135162"
"5400","2020-03-20","1630","1869","1627","1797.45","674472.39000000001","8547645"
"5400","2020-03-04","2056","2094.4499999999998","2025","2083.1999999999998","781696.78000000003","3237002"
"5400","2020-03-05","2085.6999999999998","2147.75","2084.0500000000002","2125.0500000000002","797400.51000000001","3937056"
"5400","2020-03-06","2098","2123.6500000000001","2071.5999999999999","2116.4499999999998","794173.45999999996","2595027"
"5400","2020-03-11","1933","1987.3","1920","1953.7","733103.40000000002","6796752"
"5400","2020-03-12","1904","1908.4000000000001","1758.3499999999999","1769.8499999999999","664115.81000000006","8728972"
"5400","2020-03-17","1730","1731","1623.1500000000001","1658","622145.38","5713269"
"5400","2020-03-18","1676.8","1713.55","1627.75","1654.4000000000001","620794.53000000003","7259111"
"5400","2020-03-25","1700","1810","1680","1750.3","656779.90000000002","2765527"
"5400","2020-03-24","1653.05","1770","1632.8499999999999","1703.1500000000001","639087.40000000002","6354209"
"5400","2020-03-27","1820","1850","1750.4000000000001","1824.5","684622.58999999997","4331310"
"5400","2020-03-26","1831.5999999999999","1832.05","1722.55","1790.95","672033.33999999997","4556071"
"5400","2020-04-01","1825.9000000000001","1834.75","1702","1708.75","641188.73999999999","4941898"
"5400","2020-03-30","1766","1905","1763.55","1778.5","667361.62","8513608"
"5400","2020-03-31","1837.4000000000001","1855","1780","1826.0999999999999","685222.96999999997","3927593"
"5400","2020-04-03","1740","1740","1650","1654.2","620719.47999999998","5735529"
"5400","2020-04-08","1760","1806","1701","1705.45","639950.44999999995","6285616"
"5400","2020-04-07","1710","1785.8499999999999","1705","1775.2","666123.32999999996","5427965"
"5400","2020-04-22","1737.6500000000001","1790","1719.1500000000001","1769.5","663984.46999999997","3829839"
"5400","2020-04-13","1761","1787","1746","1759.25","660138.28000000003","2990478"
"5400","2020-04-21","1765","1794.5999999999999","1727.7","1737.6500000000001","652033.13","5122606"
"5400","2020-04-09","1750.45","1778.8","1731.2","1766.1500000000001","662727.42000000004","5307649"
"5400","2020-04-15","1785","1812","1727.8","1735.1500000000001","651095.03000000003","4761401"
"5400","2020-04-16","1709.95","1764.9000000000001","1675.05","1716.05","643927.97999999998","6245583"
"5400","2020-04-17","1800","1851.95","1753","1806.2","677755.72999999998","9895825"
"5400","2020-04-20","1830","1830","1802.5","1818.6500000000001","682427.43999999994","3244293"
"5400","2020-04-28","1865","1868","1832.5999999999999","1859.05","697587.07999999996","2678512"
"5400","2020-04-23","1780","1900","1760.8499999999999","1878.25","704791.66000000003","5934424"
"5400","2020-04-27","1832.3","1875","1825","1836.5999999999999","689162.97999999998","3374747"
"5400","2020-04-24","1840.7","1851.95","1807.8","1818.55","682389.92000000004","2987150"
"5400","2020-05-08","1939.0999999999999","1939.5","1886.25","1893.4000000000001","710476.52000000002","2686536"
"5400","2020-04-29","1874","1912.55","1850.05","1905.6500000000001","715073.18999999994","4241579"
"5400","2020-04-30","1980","2032","1942.2","2014.45","755899.14000000001","5915950"
"5400","2020-05-05","1955.0999999999999","1977","1927","1932.75","725242.15000000002","2905541"
"5400","2020-05-04","1966","1966","1913.6500000000001","1930.45","724379.10999999999","3729409"
"5400","2020-05-06","1939.8","1953.7","1893.5999999999999","1903.5999999999999","714303.94999999995","3517432"
"5400","2020-05-07","1910","1934.45","1883.3499999999999","1891.6500000000001","709819.84999999998","3166784"
"5400","2020-05-11","1909","1951.4000000000001","1909","1935.3","726199.01000000001","2449846"
"5400","2020-05-12","1933.4000000000001","1956.5","1910.25","1949.5","731527.40000000002","3256630"
"5400","2020-05-19","1903","1966.45","1903","1948.6500000000001","731208.44999999995","3198699"
"5400","2020-05-13","1994","1994","1925.6500000000001","1949.6500000000001","731583.68000000005","2656665"
"5400","2020-05-14","1910","1923.0999999999999","1891.0999999999999","1902.3499999999999","713834.90000000002","2263204"
"5400","2020-05-15","1916","1917.4000000000001","1865.2","1892.9000000000001","710288.90000000002","3173682"
"5400","2020-05-18","1907","1952.95","1872.0999999999999","1945.5999999999999","730063.96999999997","3727896"
"5400","2020-05-20","1950","1962.9000000000001","1931.7","1953.5999999999999","733065.88","2778505"
"5400","2020-05-21","1946","1998","1941.1500000000001","1991.2","747174.83999999997","3400925"
"5400","2020-05-26","2015","2024","1925","1943","729088.34999999998","4575512"
"5400","2020-05-22","1977.0999999999999","2032","1961.25","2020.3499999999999","758113.04000000004","3663422"
"5400","2020-06-03","2051.8499999999999","2063.75","2020","2046.1500000000001","767794.19999999995","3699799"
"5400","2020-05-27","1959","2010","1941.25","2005.3","752465.70999999996","3482185"
"5400","2020-05-29","1982","2002.6500000000001","1962.4000000000001","1972.3499999999999","740101.59999999998","7237765"
"5400","2020-05-28","1988.5","2014","1971.3","2004.3","752090.46999999997","3475788"
"5400","2020-06-01","1990","2060","1981.0999999999999","2045.25","767456.47999999998","3747850"
"5400","2020-06-02","2060.1999999999998","2081","2040.05","2047.1500000000001","768169.43999999994","2443886"
"5400","2020-06-04","2046.75","2100","2046.75","2091.5500000000002","784830.02000000002","4048593"
"5400","2020-06-08","2078.25","2095","2062.0999999999999","2071.75","777400.30000000005","2957841"
"5400","2020-06-05","2091.5999999999999","2098","2040.3","2048.25","768582.19999999995","3573299"
"5400","2020-06-11","2100","2105","2061.8000000000002","2067.6500000000001","775861.81999999995","2269569"
"5400","2020-06-09","2063.0999999999999","2095.5","2060.25","2072.0500000000002","777512.87","2910152"
"5400","2020-06-10","2077.0500000000002","2132","2073.5","2108.75","791284.12","5168494"
"5400","2020-06-15","2039.0999999999999","2059","2000.95","2029.9000000000001","761696.56999999995","2399028"
"5400","2020-06-12","2011.2","2049.1999999999998","2011","2039.5","765298.85999999999","2842757"
"5400","2020-06-17","2046","2058.8499999999999","2026.55","2047.8","768413.33999999997","2703546"
"5400","2020-06-16","2065","2073.9499999999998","2031","2045.8","767662.85999999999","2146528"
"5400","2020-06-23","2027","2044","2010","2035.3","763722.85999999999","4206122"
"5400","2020-06-18","2045","2059.1999999999998","2025.2","2038.0999999999999","764773.53000000003","1944471"
"5400","2020-06-19","2042","2090","2032","2044.5999999999999","767212.57999999996","5681784"
"5400","2020-06-22","2050","2052.25","2019.1500000000001","2027.95","760964.85999999999","3196138"
"5400","2020-06-24","2034","2064.25","2031.5999999999999","2042.2","766312","2560951"
"5400","2020-06-26","2025","2132","2019.95","2118.8499999999999","795074.03000000003","6300912"
"5400","2020-06-25","2035","2060","2009.25","2016.0999999999999","756518.28000000003","3044089"
"5400","2020-06-29","2108","2127.5999999999999","2091.3000000000002","2101.6500000000001","788623.15000000002","3076344"
"5400","2020-07-01","2079.6999999999998","2113.9499999999998","2079.5","2092.0500000000002","785020.83999999997","2503466"
"5400","2020-06-30","2100","2111.9000000000001","2075.0500000000002","2082.1500000000001","781305.96999999997","3071877"
"5400","2020-07-03","2163.6500000000001","2205","2160.25","2199.6500000000001","825393.30000000005","4185215"
"5400","2020-07-02","2102","2165","2098","2157.1500000000001","809445.67000000004","3758709"
"5400","2020-07-09","2229","2244.5","2191.0500000000002","2204.3499999999999","827156.92000000004","3443998"
"5400","2020-07-06","2205","2269.9000000000001","2205","2263.1999999999998","849239.70999999996","5190366"
"5400","2020-07-07","2275","2302.6999999999998","2232.1500000000001","2269.9000000000001","851753.80000000005","5630081"
"5400","2020-07-08","2270","2274.4000000000001","2207.5999999999999","2218.9000000000001","832616.64000000001","2793674"
"5400","2020-07-14","2210","2239","2165","2171.9499999999998","814999.19999999995","2976749"
"5400","2020-07-10","2205.25","2249.8499999999999","2176","2222.3499999999999","833911.21999999997","9610327"
"5400","2020-07-13","2220","2244.9499999999998","2210","2220","833029.40000000002","2963525"
"5400","2020-07-16","2244","2333","2220.0999999999999","2234.75","838564.17000000004","8582120"
"5400","2020-07-15","2185","2260","2181.0999999999999","2233.9000000000001","838245.21999999997","5569322"
"5400","2020-07-20","2201","2226.9000000000001","2190.8000000000002","2207.9000000000001","828489.02000000002","2952719"
"5400","2020-07-17","2237","2243.9000000000001","2190.0500000000002","2200.75","825806.06000000006","4509143"
"5400","2020-07-21","2230","2238.6500000000001","2201.1500000000001","2225.0500000000002","834924.35999999999","2665386"
"5400","2020-07-24","2154.5","2163","2125.0999999999999","2157.4000000000001","809539.47999999998","3665123"
"5400","2020-07-22","2231","2231","2184.1999999999998","2190.9499999999998","822128.72999999998","2861698"
"5400","2020-07-23","2190.9499999999998","2190.9499999999998","2163","2171.1999999999998","814717.77000000002","2265791"
"5400","2020-07-29","2292","2342","2246.0500000000002","2276.0500000000002","854061.52000000002","6090440"
"5400","2020-07-27","2165","2215","2163.5","2206.8000000000002","828076.26000000001","4248837"
"5400","2020-07-28","2215","2320","2215","2309.75","866707.06000000006","8092458"
"5400","2020-07-30","2285.9000000000001","2358","2272.25","2279.5","855356.08999999997","7098913"
"5400","2020-08-03","2290.4499999999998","2303.8499999999999","2230.6999999999998","2254.1500000000001","845843.80000000005","4012445"
"5400","2020-07-31","2303.1500000000001","2334.8000000000002","2257.4499999999998","2281.4000000000001","856069.05000000005","4723290"
"5400","2020-08-04","2259.9499999999998","2269.6500000000001","2225.0500000000002","2249.6999999999998","844173.98999999999","2927953"
"5400","2020-08-06","2275","2319.5","2265.3499999999999","2308.0999999999999","866087.91000000003","4748348"
"5400","2020-08-05","2260","2300","2253","2259.5","847851.31999999995","3800641"
"5400","2020-08-10","2318","2325","2276.0500000000002","2282.8000000000002","856594.38","2929385"
"5400","2020-08-07","2308","2328","2287","2295.3499999999999","861303.62","3165495"
"5400","2020-08-14","2277","2281.3000000000002","2233.0999999999999","2242.1500000000001","841340.93999999994","2270405"
"5400","2020-08-13","2273","2300","2250.5","2254.4499999999998","845956.37","2695682"
"5400","2020-08-11","2283","2312","2275.5999999999999","2279.9000000000001","855506.18999999994","2774509"
"5400","2020-08-12","2288.3499999999999","2296.4000000000001","2246.5500000000002","2257.3499999999999","847044.56000000006","3415766"
"5400","2020-08-17","2263","2270","2238.25","2253.4000000000001","845562.37","2625670"
"5400","2020-08-26","2242","2259.9000000000001","2216.4499999999998","2253.5","845599.89000000001","2618159"
"5400","2020-08-19","2276.3499999999999","2284.5999999999999","2252.5","2256.5999999999999","846763.13","2843007"
"5400","2020-08-20","2257","2276.5500000000002","2240.0500000000002","2252.8499999999999","845355.98999999999","2895265"
"5400","2020-08-18","2262.8000000000002","2289","2248.3000000000002","2269.75","851697.52000000002","3493411"
"5400","2020-08-21","2260","2271","2241.0500000000002","2248.5999999999999","843761.21999999997","1975304"
"5400","2020-08-24","2250.5999999999999","2259.9499999999998","2230","2248.0999999999999","843573.60999999999","2167987"
"5400","2020-08-25","2245","2250","2233.5500000000002","2242.6500000000001","841528.56000000006","1663454"
"5400","2020-08-31","2240","2276.1999999999998","2228","2257.25","847007.04000000004","6018160"
"5400","2020-08-27","2266","2287.3499999999999","2241.75","2248.4000000000001","843686.18000000005","3579397"
"5400","2020-08-28","2268.4000000000001","2279.9499999999998","2235.0999999999999","2238.5500000000002","839990.07999999996","2941156"
"5400","2020-09-01","2269","2278","2241.3000000000002","2246.3499999999999","842916.93999999994","3610908"
"5400","2020-09-03","2268","2324","2268","2299.5","862860.85999999999","4654146"
"5400","2020-09-02","2247","2268.75","2241.6500000000001","2265.1500000000001","849971.42000000004","2084152"
"5400","2020-09-07","2289","2343.5","2283.3499999999999","2327.0500000000002","873198.68000000005","4620416"
"5400","2020-09-04","2275","2324.25","2262.9499999999998","2288.8000000000002","858845.81000000006","5232180"
"5400","2020-09-18","2485","2500.4000000000001","2436.4000000000001","2449.9000000000001","919296.72999999998","4183256"
"5400","2020-09-08","2335.9499999999998","2390.4499999999998","2327.0500000000002","2348.1999999999998","881134.97999999998","7454161"
"5400","2020-09-09","2325","2359","2320","2327.6500000000001","873423.82999999996","3866542"
"5400","2020-09-10","2335","2348.5","2324.3000000000002","2331.1500000000001","874737.16000000003","2308813"
"5400","2020-09-14","2384.0999999999999","2505.75","2381.8499999999999","2491.4000000000001","934869.13","7512284"
"5400","2020-09-16","2488.9499999999998","2507.5999999999999","2477.3000000000002","2503","939221.89000000001","3074013"
"5400","2020-09-17","2480","2495.75","2450.5999999999999","2460.9499999999998","923443.10999999999","4828231"
"5400","2020-09-11","2330.9499999999998","2383","2330.1500000000001","2374.0999999999999","890853.65000000002","4145429"
"5400","2020-09-15","2491.4000000000001","2538","2464.5999999999999","2491.4000000000001","934869.13","7318773"
"5400","2020-09-21","2465","2504.9000000000001","2452.1500000000001","2465.3000000000002","925075.40000000002","4598809"
"5400","2020-10-01","2510","2540","2492.3000000000002","2523.4499999999998","946895.52000000002","2610338"
"5400","2020-09-22","2485","2555","2458","2522.9499999999998","946707.90000000002","7499927"
"5400","2020-09-25","2368","2440","2352.0999999999999","2422.3000000000002","908940.15000000002","8228297"
"5400","2020-09-30","2489","2505","2460","2492.3000000000002","935206.83999999997","3917186"
"5400","2020-09-23","2510","2519.8499999999999","2409","2467.4499999999998","925882.16000000003","7503152"
"5400","2020-09-24","2450","2450","2302.5999999999999","2332.25","875149.92000000004","8425118"
"5400","2020-09-28","2440","2444","2366","2426.3000000000002","910441.09999999998","4347177"
"5400","2020-09-29","2434.8499999999999","2511.0500000000002","2426.3000000000002","2488.4000000000001","933743.41000000003","6995815"
"5400","2020-10-05","2620","2728.0999999999999","2603.0500000000002","2705.8000000000002","1015320.25","17412119"
"5400","2020-10-08","2800","2885","2800","2825.7","1060311.35","19839826"
"5400","2020-10-07","2742","2770","2703","2735.9499999999998","1026633.6899999999","9656167"
"5400","2020-10-06","2736","2736","2650.0999999999999","2714.3000000000002","1018509.78","9846376"
"5400","2020-10-13","2845","2854.9","2812.2","2826.55","1060630.3","4209905"
"5400","2020-10-09","2810","2829.85","2780","2812.95","1055527.06","7739375"
"5400","2020-10-12","2815.5","2854","2800.75","2830","1061924.87","4623211"
"5400","2020-10-15","2811","2827.75","2727","2740.6","1028378.55","6629395"
"5400","2020-10-14","2842","2842","2787.55","2809.6","1054270.01","4395979"
"5400","2020-10-16","2750.1","2771.65","2731.3","2763.3","1036896.47","5273773"
"5400","2020-10-20","2725","2759.9","2717.95","2739","1027778.17","3406298"
"5400","2020-10-19","2774","2774","2706.6","2711.55","1017477.87","3331194"
"5400","2020-10-23","2687.8","2702","2670.1","2686.8","1008190.72","3499372"
"5400","2020-10-22","2661","2686.65","2638.1","2671.15","1002318.24","5262311"
"5400","2020-10-21","2739","2749","2663.05","2675.4","1003913","4570175"
"5400","2020-10-27","2699.75","2718.15","2624.1","2630.15","986933.46","3537594"
"5400","2020-10-26","2689.95","2709.95","2670.5","2688.2","1008716.06","2672766"
"5400","2020-10-29","2608","2655","2600.25","2632.65","987871.56","3105970"
"5400","2020-10-28","2650","2655.95","2606","2622.2","983950.32","3569515"
"5400","2020-10-30","2636.1","2674.35","2621.6","2664.85","999954.24","3427003"
"5400","2020-11-03","2604","2665","2601.05","2633.6","988228.04","2879269"
"5400","2020-11-02","2660","2664.85","2600.05","2604.6","977346.12","2571196"
"5400","2020-11-06","2699","2713.25","2681.3","2707.45","1015939.4","3884421"
"5400","2020-11-04","2610","2721.85","2610","2653.15","995563.95","4893928"
"5400","2020-11-05","2685","2710","2667","2685.7","1007777.96","2816502"
"5400","2020-11-12","2686","2713","2661.75","2671.05","1002280.72","2437505"
"5400","2020-11-10","2697.2","2713.15","2638.35","2649.6","994231.85","4760020"
"5400","2020-11-11","2667.95","2692.8","2643.4","2687.8","1008565.96","3242441"
"5400","2020-11-09","2731.1","2744","2695.1","2726.6","1023125.21","3646592"
"5400","2020-11-18","2661","2664.2","2607.05","2626.65","985620.13","2893762"
"5400","2020-11-13","2655.75","2664.9","2636","2656.85","996952.33","2548093"
"5400","2020-11-17","2695","2695","2650.05","2666.05","1000404.52","2827273"
"5400","2020-11-19","2637","2676.15","2630.85","2636.9","989466.32","4167501"
"5400","2020-11-20","2655","2676","2627.55","2660.25","998228.14","2711471"
"5400","2020-11-23","2690","2730","2665","2724.25","1022243.4","3706418"
"5400","2020-11-24","2734.4","2743","2705","2722.05","1021417.88","3120516"
"5400","2020-12-01","2679","2735.9","2624.45","2726.8","1023200.26","3605017"
"5400","2020-11-25","2729","2732.95","2688.2","2701.3","1013631.68","3302249"
"5400","2020-11-27","2705","2717.7","2669.05","2679.65","1005507.77","6086808"
"5400","2020-11-26","2686","2730.95","2680","2720.6","1020873.78","2341099"
"5400","2020-12-10","2818","2827.3","2780.25","2784.3","1044776.47","2127801"
"5400","2020-12-02","2719","2754.7","2702.45","2749.55","1031736.94","2509032"
"5400","2020-12-04","2710.8","2738.85","2699","2727.55","1023481.69","2686527"
"5400","2020-12-03","2773.9","2773.9","2700.8","2709.45","1016689.87","2852548"
"5400","2020-11-14","2677.95","2689","2660.05","2670.35","1002018.05","298819"
"5400","2020-12-07","2715","2744","2706.15","2737.7","1027290.36","1996400"
"5400","2020-12-08","2740","2805.55","2732.45","2797.3","1049654.57","4277818"
"5400","2020-12-09","2815","2840","2793.15","2810.8","1054720.29","3659996"
"5400","2020-12-14","2802","2804","2756.25","2797.7","1049804.67","2483658"
"5400","2020-12-11","2792.7","2807.7","2764.55","2783.6","1044513.81","1795408"
"5400","2020-12-15","2786","2794.7","2755","2761.55","1036239.8","2365509"
"5400","2020-12-17","2811","2853.7","2805","2838.2","1065001.83","2863460"
"5400","2020-12-16","2779","2819.8","2760.45","2814.2","1055996.1","2565149"
"5400","2020-12-23","2876.05","2919","2865.45","2908.75","1091474.9","2790988"
"5400","2020-12-22","2834","2883.65","2818.65","2872.5","1077872.51","2881737"
"5400","2020-12-18","2868","2898","2846.2","2861","1073557.26","6076692"
"5400","2020-12-21","2861","2886.5","2785","2820.15","1058228.77","2705195"
"5400","2020-12-24","2909","2921.35","2883.2","2909.35","1091700.04","1807144"
"5400","2020-12-28","2910","2949.7","2902","2929.4","1099223.58","2108994"
"5400","2021-01-04","2950","3050.75","2940.95","3039.45","1140518.57","5113293"
"5400","2020-12-30","2934.4","2947.7","2902","2909.3","1091681.28","2637968"
"5400","2021-01-01","2880","2940","2879","2928.25","1098792.05","2681440"
"5400","2020-12-29","2920","2952","2920","2930.5","1099636.34","1994151"
"5400","2020-12-31","2900","2905","2845","2862.75","1074213.93","4040956"
"5400","2021-01-07","3075","3080.85","3000.25","3032.8","1138023.23","3717827"
"5400","2021-01-05","3039.6","3114.25","3039.6","3093","1160612.59","5801309"
"5400","2021-01-06","3100","3113.5","3037.2","3051.5","1145040.19","3726716"
"5400","2021-01-11","3230","3230","3146.55","3176.45","1174985.17","9508039"
"5400","2021-01-08","3090","3128","3060","3120.9","1171081.74","5879039"
"5400","2021-01-12","3176.45","3210","3150","3174.85","1174393.33","3611458"
"5400","2021-01-14","3155","3266.5","3120.4","3250.7","1202450.63","6931542"
"5400","2021-01-13","3175","3177","3126.25","3158.95","1168511.83","3572801"
"5400","2021-01-18","3250","3256.75","3187.4","3221.75","1191741.88","4160906"
"5400","2021-01-15","3235","3274","3210","3233.35","1196032.78","4131692"
"5400","2021-01-19","3233","3279","3232","3260.7","1206149.68","2975735"
"5400","2021-01-21","3305","3309.15","3262.1","3273.85","1211013.93","2778546"
"5400","2021-01-20","3270","3327.95","3267.1","3308.8","1223942.12","3453446"
"5400","2021-01-25","3308.95","3339.8","3278.65","3291.3","1217468.78","2272887"
"5400","2021-01-22","3241.9","3325","3241.9","3303.1","1221833.66","3052459"
"5400","2021-01-27","3300","3306.45","3227","3261.05","1206279.15","2786662"
"5400","2021-02-02","3174","3224","3150","3203.45","1184972.61","2881837"
"5400","2021-01-29","3210.05","3216.85","3100","3111.35","1150904.35","5445659"
"5400","2021-01-28","3230","3275","3183.8","3196.55","1182420.27","3083938"
"5400","2021-02-01","3100","3165","3044.1","3139.35","1161261.69","3985846"
"5400","2021-02-03","3213","3236","3162.65","3200.05","1183714.93","2505866"
"5400","2021-02-04","3216.05","3237.85","3176","3188.45","1179424.04","2057261"
"5400","2021-02-19","3058","3087.15","3016.15","3071.85","1136293.1","3725028"
"5400","2021-02-08","3189.5","3226","3155.15","3214.1","1188912.1","2526592"
"5400","2021-02-09","3195","3245.8","3164","3176.9","1175151.63","2658751"
"5400","2021-02-10","3185","3219.4","3157.3","3213.3","1188616.18","2127983"
"5400","2021-02-11","3215","3219.3","3185.05","3206","1185915.87","1165882"
"5400","2021-02-15","3209","3209","3131.55","3139.85","1161446.65","2630853"
"5400","2021-02-16","3150","3167.65","3100","3108.8","1149961.09","3435770"
"5400","2021-02-05","3198.95","3205.85","3129","3157.95","1168141.93","2366135"
"5400","2021-02-12","3184.2","3245.5","3182","3190.8","1180293.31","2777404"
"5400","2021-02-17","3105.1","3132.85","3045.55","3073.1","1136755.48","3678426"
"5400","2021-02-18","3065","3097.9","3031","3057.35","1130929.47","4189909"
"5400","2021-03-03","3035","3064","2996.9","3059.1","1131576.81","3509857"
"5400","2021-02-26","2960","2972.35","2880","2894.3","1070616.44","5553153"
"5400","2021-02-22","3096","3096","2943.15","2958.45","1094345.85","5366696"
"5400","2021-02-23","2970","3028","2968","2980.2","1102391.29","3832829"
"5400","2021-02-24","2972","3003.35","2921.15","2948.1","1090517.34","3774549"
"5400","2021-02-25","2974","3029.9","2968.45","2995.3","1107976.86","4224073"
"5400","2021-03-01","2926","2965","2901.8","2924.2","1081676.6","3265871"
"5400","2021-03-02","2960","3025","2948","3006.35","1112064.31","3306469"
"5400","2021-03-08","3016","3033","2996","3006.95","1112286.25","2003125"
"5400","2021-03-04","3023","3081.45","3016.05","3049.7","1128099.7","3916760"
"5400","2021-03-05","3016.1","3063.2","2996.6","3008.05","1112693.15","3203686"
"5400","2021-03-09","3006.95","3066.9","2992.1","3050.95","1128562.08","1942397"
"5400","2021-03-15","3041","3099","3041","3066.15","1134184.64","3097140"
"5400","2021-03-10","3075","3093.2","3060","3070.95","1135960.18","3053778"
"5400","2021-03-12","3075","3117","3041.35","3057.95","1131151.41","2938317"
"5400","2021-03-22","3048.7","3139.45","3018.65","3129.65","1157673.61","2821646"
"5400","2021-03-17","3105","3155","3085.3","3112.95","1151496.2","3838390"
"5400","2021-03-16","3060","3141","3060","3110.05","1150423.47","4894756"
"5400","2021-03-18","3125.95","3146.45","2987.05","3036.5","1123216.95","3656306"
"5400","2021-03-19","3030","3099","3005","3050.2","1128284.65","5776626"
"5400","2021-03-23","3140","3169","3122.85","3142.6","1162463.88","3305973"
"5400","2021-03-24","3111.2","3152.3","3111.15","3121.1","1154510.92","2207104"
"5400","2021-03-30","3083","3188.45","3060.9","3158.55","1168363.87","4694261"
"5400","2021-03-26","3090.65","3118","3043.05","3066.8","1134425.08","3697370"
"5400","2021-03-25","3112.2","3130.85","3050","3064.85","1133703.76","3179786"
"5400","2021-04-06","3275","3275","3230","3264.7","1207629.3","2291562"
"5400","2021-03-31","3155","3205","3132","3177.85","1175503.04","3530069"
"5400","2021-04-01","3191.1","3215","3145","3165","1170749.76","4285076"
"5400","2021-04-05","3171","3263","3151","3238.9","1198085.75","5317862"
"5400","2021-04-13","3214","3214","3073.05","3104.05","1148204.04","8654596"
"5400","2021-04-08","3270","3335","3266.05","3317.35","1227104.81","2578118"
"5400","2021-04-09","3354","3354.35","3308","3322.25","1228917.34","2911129"
"5400","2021-04-12","3322.25","3338.1","3213.2","3246.55","1200915.52","3791828"
